user,data_point,mse,time_hour
user6,570,0.040572368,17:00
user6,571,0.03174973,18:00
user6,572,0.030770425,19:00
user6,573,0.030719731,20:00
user6,574,0.033279356,21:00
user6,575,0.03577209,22:00
user6,576,0.03701734,23:00
user6,577,0.037709173,00:00
user6,578,0.037416298,01:00
user6,579,0.034793828,02:00
user6,580,0.030696498,03:00
user6,581,0.048252746,04:00
user6,582,0.030838352,05:00
user6,583,0.03201193,06:00
user6,584,0.03241511,07:00
user6,585,0.03233638,08:00
user6,586,0.03195968,09:00
user6,587,0.031766016,10:00
user6,588,0.031118095,11:00
user6,589,0.030704422,12:00
user6,590,0.03217346,13:00
user6,591,0.04412851,14:00
user6,592,0.055476982,15:00
user6,593,0.06195355,16:00
user6,594,0.048668507,17:00
user6,595,0.034052253,18:00
user6,596,0.03125135,19:00
user6,597,0.03128644,20:00
user6,598,0.03234375,21:00
user6,599,0.03399269,22:00
user6,600,0.0350238,23:00
user6,601,0.035418943,00:00
user6,602,0.035390105,01:00
user6,603,0.034333277,02:00
user6,604,0.034908414,03:00
user6,605,0.031935394,04:00
user6,606,0.030743279,05:00
user6,607,0.03101432,06:00
user6,608,0.030959848,07:00
user6,609,0.030981733,08:00
user6,610,0.03096635,09:00
user6,611,0.030857861,10:00
user6,612,0.030735461,11:00
user6,613,0.0307891,12:00
user6,614,0.033203922,13:00
user6,615,0.046494823,14:00
user6,616,0.054864943,15:00
user6,617,0.06168252,16:00
user6,618,0.057445772,17:00
user6,619,0.03359043,18:00
user6,620,0.031317744,19:00
user6,621,0.030742161,20:00
user6,622,0.031071028,21:00
user6,623,0.032424502,22:00
user6,624,0.033235624,23:00
user6,625,0.033981685,00:00
user6,626,0.034247547,01:00
user6,627,0.03354372,02:00
user6,628,0.040911738,03:00
user6,629,0.030849366,04:00
user6,630,0.03132242,05:00
user6,631,0.031415984,06:00
user6,632,0.030774359,07:00
user6,633,0.031577222,08:00
user6,634,0.03200767,09:00
user6,635,0.034849033,10:00
user6,636,0.038688883,11:00
user6,637,0.04474689,12:00
user6,638,0.054658517,13:00
user6,639,0.079389885,14:00
user6,640,0.11200738,15:00
user6,641,0.089149185,16:00
user6,642,0.06863855,17:00
user6,643,0.035620194,18:00
user6,644,0.03200768,19:00
user6,645,0.03140423,20:00
user6,646,0.030701257,21:00
user6,647,0.0312529,22:00
user6,648,0.032363065,23:00
user6,649,0.03329038,00:00
user6,650,0.033843283,01:00
user6,651,0.033889465,02:00
user6,652,0.03292498,03:00
user6,653,0.03145233,04:00
user6,654,0.031667814,05:00
user6,655,0.030830462,06:00
user6,656,0.030731408,07:00
user6,657,0.032694995,08:00
user6,658,0.08021167,09:00
user6,659,0.057902053,10:00
user6,660,0.0707506,11:00
user6,661,0.05885895,12:00
user6,662,0.043724954,13:00
user6,663,0.05068349,14:00
user6,664,0.11009757,15:00
user6,665,0.07455696,16:00
user6,666,0.048165742,17:00
user6,667,0.034387283,18:00
user6,668,0.031928577,19:00
user6,669,0.030853016,20:00
user6,670,0.03101519,21:00
user6,671,0.032245632,22:00
user6,672,0.03286373,23:00
user6,673,0.033193585,00:00
user6,674,0.033061653,01:00
user6,675,0.032749414,02:00
user6,676,0.03197252,03:00
user6,677,0.03141951,04:00
user6,678,0.042267002,05:00
user6,679,0.04449319,06:00
user6,680,0.05105255,07:00
user6,681,0.038433775,08:00
user6,682,0.030759813,09:00
user6,683,0.030714214,10:00
user6,684,0.03071795,11:00
user6,685,0.030781271,12:00
user6,686,0.03871813,13:00
user6,687,0.041479357,14:00
user6,688,0.056130923,15:00
user6,689,0.048506774,16:00
user6,690,0.04040674,17:00
user6,691,0.03606991,18:00
user6,692,0.030773064,19:00
user6,693,0.031503193,20:00
user6,694,0.03355125,21:00
user6,695,0.03449951,22:00
user6,696,0.034908783,23:00
user6,697,0.03494902,00:00
user6,698,0.03457468,01:00
user6,699,0.033724193,02:00
user6,700,0.032373514,03:00
user6,701,0.03391051,04:00
user6,702,0.04602268,05:00
user6,703,0.049150623,06:00
user6,704,0.043790556,07:00
user6,705,0.031373583,08:00
user6,706,0.030829307,09:00
user6,707,0.03098586,10:00
user6,708,0.03076166,11:00
user6,709,0.030771293,12:00
user6,710,0.03261265,13:00
user6,711,0.04209566,14:00
user6,712,0.04822374,15:00
user6,713,0.041008137,16:00
user6,714,0.040301375,17:00
user6,715,0.030706648,18:00
user6,716,0.031200217,19:00
user6,717,0.032698903,20:00
user6,718,0.034043774,21:00
user6,719,0.03513208,22:00
user6,720,0.035782013,23:00
user6,721,0.036162034,00:00
user6,722,0.036007434,01:00
user6,723,0.03555572,02:00
user6,724,0.0306984,03:00
user6,725,0.030914377,04:00
user6,726,0.03191652,05:00
user6,727,0.032411728,06:00
user6,728,0.03145924,07:00
user6,729,0.030839186,08:00
user6,730,0.030830516,09:00
user6,731,0.042988744,10:00
user6,732,0.035646852,11:00
user6,733,0.032615196,12:00
user6,734,0.03250723,13:00
user6,735,0.03358435,14:00
user6,736,0.08778004,15:00
user6,737,0.048163287,16:00
user6,738,0.037971146,17:00
user6,739,0.031659044,18:00
user6,740,0.03147781,19:00
user6,741,0.033417113,20:00
user6,742,0.035082668,21:00
user6,743,0.03623085,22:00
user6,744,0.036847048,23:00
user6,745,0.036787804,00:00
user6,746,0.036083926,01:00
user6,747,0.034705505,02:00
user6,748,0.031843316,03:00
user6,749,0.031507645,04:00
user6,750,0.031005565,05:00
user6,751,0.030808158,06:00
user6,752,0.030808194,07:00
user6,753,0.0313281,08:00
user6,754,0.031283915,09:00
user6,755,0.03160174,10:00
user6,756,0.03125151,11:00
user6,757,0.030718654,12:00
user6,758,0.033290952,13:00
user6,759,0.035975974,14:00
user6,760,0.04111974,15:00
user6,761,0.03569091,16:00
user6,762,0.03229923,17:00
user6,763,0.032764815,18:00
user6,764,0.034506295,19:00
user6,765,0.035935584,20:00
user6,766,0.036881723,21:00
user6,767,0.037543856,22:00
user6,768,0.03832135,23:00
user6,769,0.038498767,00:00
